AdQuoNo,DetailType,DetailNo,Type,PartName,MaterialName,SpecName1,SpecName2,No,FirstName,StandDimen,MakerName,MakerNameOrg,Unit,UnitOrg,Quantity,UnitPrice,UnitPriceOrg,Amount,Note,LaborOuts,MaterUnitPrice,LaborUnitPrice,OutsUnitPrice,MaterCostTotal,LaborCostTotal,OutsCostTotal,MaterUnitPriceOrg,LaborUnitPriceOrg,OutsUnitPriceOrg,MaterUPChangeFlag,LaborUPChangeFlag,OutsUPChangeFlag,FirstNameChangeFlag,StandChangeFlag,UnitPriceChangeFlag,AmountChangeFlag,MakerChangeFlag,UnitChangeFlag,SpecCode1,SpecCode2,ReadFlag,M_EstUP1,M_MaterUP1,M_LaborUP1,M_OutsUP1,M_EstUP2,M_MaterUP2,M_LaborUP2,M_OutsUP2,MaterScaleFactor,LaborAmountTotal,OutsAmountTotal,OpenUPOrg,MaterOpenUPOrg,LaborOpenUPOrg,OutsOpenUPOrg,OutsCost,MaterCost,LiftingCost,LaborCost,SiteExpense,ReadDataKey
5,1,343,B 軽鉄下地 (壁),柱型,SUS材,柱型 軽鉄下地 W=65 @455,,3, 柱型　軽鉄間仕切 , Ｗ６５　＠４５０　ステンレス製　ＪＩＳ規格品 ,,,m2,㎡,10,"16,400","16,400","164,000",,労務,"10,540",880,"14,760","105,400","8,800","147,600","10,540",880,"14,760",0,0,0,1,1,0,0,0,1,2070106,,1,"16,400","10,540",880,"14,760",,,,,1,,,0,0,0,0,,"105,400","3,280","8,800","3,280",
5,1,344,B 軽鉄下地 (壁),柱型,JIS材,柱型 軽鉄下地 W=100 @455,,4, 柱型　軽鉄間仕切 , Ｗ１００　＠４５０　ＪＩＳ規格品 ,,,m,㎡,5,"3,750","3,750","18,750",,労務,"2,052",530,"3,380","10,260","2,650","16,900","2,052",530,"3,380",0,0,0,1,1,0,0,0,1,2070109,,1,"3,750","2,052",530,"3,380",,,,,1,,,0,0,0,0,,"10,260",375,"2,650",375,
5,1,345,B 軽鉄下地 (壁),角ｽﾀｯﾄﾞ壁,一般材,壁 軽鉄下地 角ｽﾀｯﾄﾞ □45100 @455,,5, 柱型　軽鉄間仕切 , Ｗ１００　＠４５０ ,,,m2,㎡,8.7,"2,250","2,250","19,575",,労務,"1,141",400,"2,030","9,927","3,480","17,661","1,141",400,"2,030",0,0,0,1,1,0,0,0,1,2011109,,1,"2,250","1,141",400,"2,030",,,,,1,,,0,0,0,0,,"9,927",392,"3,480",392,
5,1,346,,,,,,0,, Ｈ５，０００超え６，０００以下  グリッドウォール工法又はＳＱ－ＰｏｗｅｒＢａｒ同等 ,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,347,B 軽鉄下地 (壁),ﾌｶｼ壁,JIS材,ﾌｶｼ壁 軽鉄下地 W=65 @455,,1, 複壁（添え壁）軽鉄間仕切 , Ｗ６５　＠４５０　ＪＩＳ規格品 ,,,m2,㎡,147,"2,350","2,350","345,450",,労務,"1,167",460,"2,120","171,549","67,620","311,640","1,167",460,"2,120",0,0,0,1,1,0,0,0,1,2030106,,1,"2,350","1,167",460,"2,120",,,,,1,,,0,0,0,0,,"171,549","6,909","67,620","6,909",
5,1,348,B 軽鉄下地 (壁),ﾌｶｼ壁,JIS材,ﾌｶｼ壁 軽鉄下地 W=100 @455,,2, 複壁（添え壁）軽鉄間仕切 , Ｗ１００　＠４５０　ＪＩＳ規格品 ,,,m2,㎡,124,"2,700","2,700","334,800",,労務,"1,376",490,"2,430","170,624","60,760","301,320","1,376",490,"2,430",0,0,0,1,1,0,0,0,1,2030109,,1,"2,700","1,376",490,"2,430",,,,,1,,,0,0,0,0,,"170,624","6,696","60,760","6,696",
5,1,349,B 軽鉄下地 (壁),角ｽﾀｯﾄﾞ壁,一般材,壁 軽鉄下地 角ｽﾀｯﾄﾞ □45100 @455,,3, 複壁（添え壁）軽鉄間仕切 , Ｗ１００　＠４５０ ,,,m2,㎡,59.5,"2,250","2,250","133,875",,労務,"1,141",400,"2,030","67,890","23,800","120,785","1,141",400,"2,030",0,0,0,1,1,0,0,0,1,2011109,,1,"2,250","1,141",400,"2,030",,,,,1,,,0,0,0,0,,"67,890","2,678","23,800","2,678",
5,1,350,,,,,,0,, Ｈ５，０００超え６，０００以下  グリッドウォール工法又はＳＱ－ＰｏｗｅｒＢａｒ同等 ,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,351,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,,1, 複壁（添え壁）ＬＧＳ開口補強 , Ｗ６５ ,,,ｍ,M,75,"1,050","1,050","78,750",,労務,483,250,950,"36,225","18,750","71,250",483,250,950,0,0,0,1,1,0,0,0,1,2130006,,1,"1,050",483,250,950,,,,,1,,,0,0,0,0,,"36,225","1,575","18,750","1,575",
5,1,352,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,2, 複壁（添え壁）ＬＧＳ開口補強 , Ｗ１００ ,,,ｍ,M,43.4,"1,300","1,300","56,420",,労務,620,290,"1,170","26,908","12,586","50,778",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"26,908","1,128","12,586","1,128",
5,1,353,B 軽鉄下地 (壁),ﾗｲﾆﾝｸﾞ,JIS材,ﾗｲﾆﾝｸﾞ 軽鉄下地 W=65 @455 (㎡),,3, ライニング軽鉄間仕切 , Ｗ６５　＠４５０　ＪＩＳ規格品 ,,,m2,㎡,31.3,"4,300","4,300","134,590",,労務,"1,587",830,"3,870","49,673","25,979","121,131","1,587",830,"3,870",0,0,0,1,1,0,0,0,1,2100614,,1,"4,300","1,587",830,"3,870",,,,,1,,,0,0,0,0,,"49,673","2,692","25,979","2,692",
5,1,354,A 軽鉄下地 (天井),天井,JIS材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=1500以下 (水平補強),4, 天井軽鉄下地 , Ｈ１，５００未満　デッキ面ボード下　ＪＩＳ規格品　 ,,,m2,㎡,603.5,"2,690","2,690","1,623,415",,労務,"1,285",620,"2,420","775,498","374,170","1,460,470","1,285",620,"2,420",0,0,0,1,1,0,0,0,1,1010004,1130102,1,"1,900",967,450,"1,710",790,318,170,710,1,,,0,0,0,0,,"775,498","32,468","374,170","32,468",
5,1,355,A 軽鉄下地 (天井),天井,JIS材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=1500以下 (水平補強),5, 天井軽鉄下地 , Ｈ１，５００未満　デッキ面化粧ＰＢ下　ＪＩＳ規格品 ,,,m2,㎡,190.5,"2,690","2,690","512,445",,労務,"1,285",620,"2,420","244,793","118,110","461,010","1,285",620,"2,420",0,0,0,1,1,0,0,0,1,1010004,1130102,1,"1,900",967,450,"1,710",790,318,170,710,1,,,0,0,0,0,,"244,793","10,249","118,110","10,249",
5,1,356,A 軽鉄下地 (天井),天井,JIS材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=2000以下 (水平補強),6, 天井軽鉄下地 , Ｈ１，５００～２，０００　デッキ面化粧ＰＢ下　ＪＩＳ規格品 ,,,m2,㎡,198,"3,150","3,150","623,700",,労務,"1,470",720,"2,840","291,060","142,560","562,320","1,470",720,"2,840",0,0,0,1,1,0,0,0,1,1010004,1130103,1,"1,900",967,450,"1,710","1,250",503,270,"1,130",1,,,0,0,0,0,,"291,060","12,474","142,560","12,474",
5,1,357,A 軽鉄下地 (天井),天井,JIS材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=1500以下 (水平補強),7, 天井軽鉄下地 , Ｈ１，５００未満　デッキ面捨張り下　ＪＩＳ規格品 ,,,m2,㎡,501,"2,340","2,340","1,172,340",,労務,"1,027",590,"2,110","514,527","295,590","1,057,110","1,027",590,"2,110",0,0,0,1,1,0,0,0,1,1010001,1130102,1,"1,550",709,420,"1,400",790,318,170,710,1,,,0,0,0,0,,"514,527","23,447","295,590","23,447",
5,1,358,A 軽鉄下地 (天井),天井,JIS材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=2000以下 (水平補強),8, 天井軽鉄下地 , Ｈ１，５００～２，０００　デッキ面捨張り下　ＪＩＳ規格品 ,,,m2,㎡,60.5,"2,800","2,800","169,400",,労務,"1,212",690,"2,530","73,326","41,745","153,065","1,212",690,"2,530",0,0,0,1,1,0,0,0,1,1010001,1130103,1,"1,550",709,420,"1,400","1,250",503,270,"1,130",1,,,0,0,0,0,,"73,326","3,388","41,745","3,388",
5,1,359,A 軽鉄下地 (天井),下り壁,一般材,下り壁 軽鉄下地 H=300 (M),下り壁 ｺｰﾅｰ 角ﾊﾟｲﾌﾟ □19×19,9, 下り壁軽鉄下地 , Ｈ３００未満　ボード下　振止め＠２，７００野縁受同材 ,,,ｍ,M,8.1,"2,140","2,140","17,334",,労務,634,650,"1,930","5,135","5,265","15,633",634,650,"1,930",0,0,0,1,1,0,0,0,1,1140002,1146001,1,"1,300",274,500,"1,170",840,360,150,760,1,,,0,0,0,0,,"5,135",347,"5,265",347,
5,1,360,,,,,,0,, 出隅補強　□－１９×１９×１．６  接続金物共（意１５０２図２８） ,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,361,A 軽鉄下地 (天井),下り壁,一般材,下り壁 軽鉄下地 H=600 (M),下り壁 ｺｰﾅｰ 角ﾊﾟｲﾌﾟ □19×19,1, 下り壁軽鉄下地 , Ｈ３００～６００　ボード下　振止め＠２，７００野縁受同材 ,,,ｍ,M,0.9,"2,340","2,340","2,106",,労務,762,650,"2,110",686,585,"1,899",762,650,"2,110",0,0,0,1,1,0,0,0,1,1140004,1146001,1,"1,500",402,500,"1,350",840,360,150,760,1,,,0,0,0,0,,686,42,585,42,
5,1,362,,,,,,0,, 出隅補強　□－１９×１９×１．６  接続金物共（意１５０２図２８） ,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,363,C ボード (天井),廻り縁,廻り縁,廻り縁 塩ﾋﾞ 目透型,,1, 一般部天井廻り縁 , 塩ビ製　目透し　創建　見切ＰＡ－１０同等 ,,,ｍ,M,618,320,320,"197,760",,労務,89,100,290,"55,002","61,800","179,220",89,100,290,0,0,0,1,1,0,0,0,1,318300002,,1,320,89,100,290,,,,,1,,,0,0,0,0,,"55,002","3,955","61,800","3,955",
5,1,364,C ボード (天井),廻り縁,廻り縁,廻り縁 塩ﾋﾞ 目透型,,2, 病室天井廻り縁 , 塩ビ製　目透し　創建　ＣＦＰ－９同等 ,,,ｍ,M,23.2,320,320,"7,424",,労務,89,100,290,"2,065","2,320","6,728",89,100,290,0,0,0,1,1,0,0,0,1,318300002,,1,320,89,100,290,,,,,1,,,0,0,0,0,,"2,065",148,"2,320",148,
5,1,365,C ボード (天井),見切,見切･ｼﾞｮｲﾅｰ,見切縁 下り壁用 ｽﾃﾝﾚｽ,,3, 下り壁見切縁 , １０×２０　Ｔ１．２　スチール製　（意１５０２図２８） ,,,ｍ,M,9,"1,200","1,200","10,800",,労務,379,340,"1,080","3,411","3,060","9,720",379,340,"1,080",0,0,0,1,1,0,0,0,1,319312001,,1,"1,200",379,340,"1,080",,,,,1,,,0,0,0,0,,"3,411",216,"3,060",216,
5,1,366,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=100 @455,,4, 軽鉄間仕切 , Ｗ１００　＠４５０　ＪＩＳ規格品 ,,,m2,㎡,5.6,"2,400","2,400","13,440",,労務,"1,350",440,"2,160","7,560","2,464","12,096","1,350",440,"2,160",0,0,0,1,1,0,0,0,1,2010109,,1,"2,400","1,350",440,"2,160",,,,,1,,,0,0,0,0,,"7,560",269,"2,464",269,
5,1,367,B 軽鉄下地 (壁),柱型,JIS材,柱型 軽鉄下地 W=65 @455,,5, 柱型軽鉄間仕切 , Ｗ６５　＠４５０　ＪＩＳ規格品 ,,,m2,㎡,0.4,"3,050","3,050","1,220",,労務,"1,617",500,"2,750",647,200,"1,100","1,617",500,"2,750",0,0,0,1,1,0,0,0,1,2070106,,1,"3,050","1,617",500,"2,750",,,,,1,,,0,0,0,0,,647,24,200,24,
5,1,368,,,,,,6, 階段室３（B2～20F) ,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,369,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=65 @455,,7, 軽鉄間仕切 , Ｗ６５　＠４５０　ＪＩＳ規格品 ,,,m,㎡,0.5,"2,100","2,100","1,050",,労務,"1,146",420,"1,890",573,210,945,"1,146",420,"1,890",0,0,0,1,1,0,0,0,1,2010106,,1,"2,100","1,146",420,"1,890",,,,,1,,,0,0,0,0,,573,21,210,21,
5,1,370,B 軽鉄下地 (壁),柱型,JIS材,柱型 軽鉄下地 W=65 @455,,8, 柱型軽鉄間仕切 , Ｗ６５　＠４５０　ＪＩＳ規格品 ,,,m2,㎡,2.5,"3,050","3,050","7,625",,労務,"1,617",500,"2,750","4,043","1,250","6,875","1,617",500,"2,750",0,0,0,1,1,0,0,0,1,2070106,,1,"3,050","1,617",500,"2,750",,,,,1,,,0,0,0,0,,"4,043",153,"1,250",153,
5,1,371,,,,,,9, 内装 ,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,372,D ボード (壁),ﾗｲﾆﾝｸﾞ,ｹｲｶﾙ板,ﾗｲﾆﾝｸﾞ ｹｲｶﾙ板 t=6 突付貼,,10, ライニング壁ケイ酸カルシウム板 , Ｔ６　軽鉄面　 ,,,m2,㎡,30.7,"2,600","2,600","79,820",,労務,764,760,"2,340","23,455","23,332","71,838",764,760,"2,340",0,0,0,1,1,0,0,0,1,408081000,,1,"2,600",764,760,"2,340",,,,,1,,,0,0,0,0,,"23,455","1,596","23,332","1,596",
5,1,373,C ボード (天井),天井,ｹｲｶﾙ板,天井 ｹｲｶﾙ板 t=6 突付貼,,11, 天井ケイ酸カルシウム板 , Ｔ６　ボード面　Ａ＆Ａマテリアル　ハイラック同等 ,,,m2,㎡,463,"1,700","1,700","787,100",,労務,730,530,"1,530","337,990","245,390","708,390",730,530,"1,530",0,0,0,1,1,0,0,0,1,301081001,,1,"1,700",730,530,"1,530",,,,,1,,,0,0,0,0,,"337,990","15,742","245,390","15,742",
5,1,374,C ボード (天井),下り壁,FGﾎﾞｰﾄﾞ,下り壁 FGﾎﾞｰﾄﾞ t=6 H=300 (M),,12, コープ照明Ａ　下り壁繊維混入不燃石膏板 , 曲面　Ｔ６×Ｈ３００未満　木部 ,,,ｍ,M,19.2,"2,050","2,050","39,360",,労務,676,560,"1,850","12,979","10,752","35,520",676,560,"1,850",0,0,0,1,1,0,0,0,1,309151002,,1,"2,050",676,560,"1,850",,,,,1,,,0,0,0,0,,"12,979",787,"10,752",787,
5,1,375,,,,,,0,, Ａ＆Ａマテリアル　ＦＰエフジーボード同等  （意１５２７図１６） ,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,376,D ボード (壁),壁,硬質石膏ﾎﾞｰﾄﾞ,壁 普通硬質石膏ﾎﾞｰﾄﾞ t=9.5 突付貼,,1, 壁硬質石膏ボード , Ｔ９．５　ボード面 ,,,m,㎡,418.5,"1,650","1,650","690,525",,労務,664,550,"1,490","277,884","230,175","623,565",664,550,"1,490",0,0,0,1,1,0,0,0,1,401340002,,1,"1,650",664,550,"1,490",,,,,1,,,0,0,0,0,,"277,884","13,811","230,175","13,811",
5,1,377,D ボード (壁),壁,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,壁 ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(不) t=12.5 突付貼,壁 普通硬質石膏ﾎﾞｰﾄﾞ t=9.5 突付貼,2, 壁耐水石膏ボード , 二重張り　不燃Ｔ１２．５＋硬質９．５　軽鉄面 ,,,m2,㎡,64,"3,200","3,200","204,800",,労務,"1,394",980,"2,890","89,216","62,720","184,960","1,394",980,"2,890",0,0,0,1,1,0,0,0,1,401020003,401340002,1,"1,550",730,430,"1,400","1,650",664,550,"1,490",1,,,0,0,0,0,,"89,216","4,096","62,720","4,096",
5,1,378,D ボード (壁),ﾗｲﾆﾝｸﾞ,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,ﾗｲﾆﾝｸﾞ ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(不) t=12.5,ﾗｲﾆﾝｸﾞ 普通硬質石膏ﾎﾞｰﾄﾞ t=9.5,3, ライニング壁耐水石膏ボード , 二重張り　不燃Ｔ１２．５＋硬質９．５　軽鉄面 ,,,m2,㎡,0.6,"4,900","4,900","2,940",,労務,"1,459","1,410","4,420",875,846,"2,652","1,459","1,410","4,420",0,0,0,1,1,0,0,0,1,408022000,408341000,1,"2,350",764,620,"2,120","2,550",695,790,"2,300",1,,,0,0,0,0,,875,59,846,59,
5,1,379,D ボード (壁),壁,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,壁 ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(不) t=12.5 突付貼,,4, 壁耐水石膏ボード , 不燃Ｔ１２．５　軽鉄面 ,,,m2,㎡,547,"1,550","1,550","847,850",,労務,730,430,"1,400","399,310","235,210","765,800",730,430,"1,400",0,0,0,1,1,0,0,0,1,401020003,,1,"1,550",730,430,"1,400",,,,,1,,,0,0,0,0,,"399,310","16,957","235,210","16,957",
5,1,380,D ボード (壁),壁,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,壁 ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(不) t=12.5 突付貼,,5, 壁耐水石膏ボード , 不燃Ｔ１２．５　ボード面 ,,,m2,㎡,184,"1,550","1,550","285,200",,労務,730,430,"1,400","134,320","79,120","257,600",730,430,"1,400",0,0,0,1,1,0,0,0,1,401020003,,1,"1,550",730,430,"1,400",,,,,1,,,0,0,0,0,,"134,320","5,704","79,120","5,704",
5,1,381,D ボード (壁),柱型,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,柱型 ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(不) t=12.5,,6, 柱型耐水石膏ボード , 不燃Ｔ１２．５　軽鉄面 ,,,m2,㎡,49.8,"1,800","1,800","89,640",,労務,797,520,"1,620","39,691","25,896","80,676",797,520,"1,620",0,0,0,1,1,0,0,0,1,414020003,,1,"1,800",797,520,"1,620",,,,,1,,,0,0,0,0,,"39,691","1,793","25,896","1,793",
5,1,382,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,壁 普通硬質石膏ﾎﾞｰﾄﾞ t=9.5 突付貼,7, 壁石膏ボード , 二重張り　Ｔ１２．５＋硬質９．５　軽鉄面 ,,,m2,㎡,460,"2,650","2,650","1,219,000",,労務,970,980,"2,390","446,200","450,800","1,099,400",970,980,"2,390",0,0,0,1,1,0,0,0,1,401010003,401340002,1,"1,000",306,430,900,"1,650",664,550,"1,490",1,,,0,0,0,0,,"446,200","24,380","450,800","24,380",
5,1,383,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,壁 普通硬質石膏ﾎﾞｰﾄﾞ t=9.5 突付貼,8, 壁石膏ボード , 二重張り　Ｔ１２．５＋硬質９．５　ＡＬＣ面　ＵＬ工法 ,,,m,㎡,2.2,"2,650","2,650","5,830",,労務,970,980,"2,390","2,134","2,156","5,258",970,980,"2,390",0,0,0,1,1,0,0,0,1,401010003,401340002,1,"1,000",306,430,900,"1,650",664,550,"1,490",1,,,0,0,0,0,,"2,134",117,"2,156",117,
5,1,384,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,9, 壁石膏ボード , 二重張り　Ｔ１２．５＋９．５　軽鉄面 ,,,m2,㎡,354,"1,890","1,890","669,060",,労務,545,840,"1,700","192,930","297,360","601,800",545,840,"1,700",0,0,0,1,1,0,0,0,1,401010003,401010001,1,"1,000",306,430,900,890,239,410,800,1,,,0,0,0,0,,"192,930","13,381","297,360","13,381",
5,1,385,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,10, 壁石膏ボード , 二重張り　Ｔ１２．５＋９．５　ＡＬＣ面　ＵＬ工法 ,,,m2,㎡,0.5,"1,890","1,890",945,,労務,545,840,"1,700",273,420,850,545,840,"1,700",0,0,0,1,1,0,0,0,1,401010003,401010001,1,"1,000",306,430,900,890,239,410,800,1,,,0,0,0,0,,273,19,420,19,
5,1,386,D ボード (壁),柱型,石膏ﾎﾞｰﾄﾞ,柱型 石膏ﾎﾞｰﾄﾞ t=12.5,柱型 普通硬質石膏ﾎﾞｰﾄﾞ t=9.5,11, 柱型石膏ボード , 二重張り　Ｔ１２．５＋硬質９．５　軽鉄面 ,,,m2,㎡,88,"3,050","3,050","268,400",,労務,"1,059","1,180","2,750","93,192","103,840","242,000","1,059","1,180","2,750",0,0,0,1,1,0,0,0,1,414010003,414340002,1,"1,150",334,520,"1,040","1,900",725,660,"1,710",1,,,0,0,0,0,,"93,192","5,368","103,840","5,368",
5,1,387,D ボード (壁),柱型,石膏ﾎﾞｰﾄﾞ,柱型 石膏ﾎﾞｰﾄﾞ t=12.5,柱型 普通硬質石膏ﾎﾞｰﾄﾞ t=9.5,12, 柱型石膏ボード , 二重張り　Ｔ１２．５＋９．５　軽鉄面 ,,,m2,㎡,15,"3,050","3,050","45,750",,労務,"1,059","1,180","2,750","15,885","17,700","41,250","1,059","1,180","2,750",0,0,0,1,1,0,0,0,1,414010003,414340002,1,"1,150",334,520,"1,040","1,900",725,660,"1,710",1,,,0,0,0,0,,"15,885",915,"17,700",915,
5,1,388,C ボード (天井),天井,石膏ﾎﾞｰﾄﾞ,天井 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,,13, 天井石膏ボード , Ｔ１２．５　軽鉄面 ,,,m2,㎡,467,"1,000","1,000","467,000",,労務,306,430,900,"142,902","200,810","420,300",306,430,900,0,0,0,1,1,0,0,0,1,301012002,,1,"1,000",306,430,900,,,,,1,,,0,0,0,0,,"142,902","9,340","200,810","9,340",
5,1,389,C ボード (天井),下り壁,石膏ﾎﾞｰﾄﾞ,下り壁 石膏ﾎﾞｰﾄﾞ t=12.5 H=300 (M),,14, 下り壁石膏ボード , Ｔ１２．５×Ｈ３００未満　軽鉄面 ,,,ｍ,M,8.1,750,750,"6,075",,労務,94,340,680,761,"2,754","5,508",94,340,680,0,0,0,1,1,0,0,0,1,309012002,,1,750,94,340,680,,,,,1,,,0,0,0,0,,761,122,"2,754",122,
5,1,390,C ボード (天井),下り壁,石膏ﾎﾞｰﾄﾞ,下り壁 石膏ﾎﾞｰﾄﾞ t=12.5 H=600 (M),,15, 下り壁石膏ボード , Ｔ１２．５×Ｈ３００～６００　軽鉄面 ,,,ｍ,M,0.9,"1,050","1,050",945,,労務,190,420,950,171,378,855,190,420,950,0,0,0,1,1,0,0,0,1,309012004,,1,"1,050",190,420,950,,,,,1,,,0,0,0,0,,171,19,378,19,
5,1,391,,,,,,16, コープ照明Ａ　天井石膏ボード , Ｗ２７０　Ｔ１２．５　木部　（意１５２７図１６） ,,,ｍ,,85,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,392,,,,,,17, コープ照明Ａ　天井石膏ボード , 曲面　Ｗ２７０　Ｔ１２．５　木部　（意１５２７図１６） ,,,ｍ,,19.2,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,
5,1,393,C ボード (天井),天井,化粧石膏ﾎﾞｰﾄﾞ,天井 化粧石膏ﾎﾞｰﾄﾞ(不) t=9.5 ﾄﾗﾊﾞｰﾁﾝ 455×910,,18, 天井化粧石膏ボード－２ , Ｔ９．５　軽鉄面　吉野石膏　不燃ジプトーン・ライト同等 ,,,m2,㎡,388.5,"1,250","1,250","485,625",,労務,486,430,"1,130","188,811","167,055","439,005",486,430,"1,130",0,0,0,1,1,0,0,0,1,301051001,,1,"1,250",486,430,"1,130",,,,,1,,,0,0,0,0,,"188,811","9,713","167,055","9,713",
5,1,394,C ボード (天井),天井,岩綿吸音板,天井 岩綿吸音板 t=9,天井 石膏ﾎﾞｰﾄﾞ t=12.5 捨貼,19, 天井岩綿吸音板 , Ｔ９　軽鉄面　ＰＢＴ１２．５　捨張共　吉野石膏　ソーラトン同等 ,,,m2,㎡,98.5,"2,500","2,500","246,250",,労務,955,900,"2,250","94,068","88,650","221,625",955,900,"2,250",0,0,0,1,1,0,0,0,1,301170001,301012001,1,"1,500",649,470,"1,350","1,000",306,430,900,1,,,0,0,0,0,,"94,068","4,925","88,650","4,925",
5,1,395,E 耐火壁,壁開口,一般材,壁 開口補強 W=100,,20, 耐火遮音壁ＬＧＳ開口補強 , Ｗ１００ ,,,ｍ,M,14,"1,300","1,300","18,200",,労務,620,290,"1,170","8,680","4,060","16,380",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"8,680",364,"4,060",364,
5,1,396,D ボード (壁),出隅,出隅ｺｰﾅｰ,出隅 ｺｰﾅｰﾋﾟｰﾄ 塩ﾋﾞ,,21, ボード出隅コーナービート , 塩ビ製 ,,,ｍ,M,156,300,300,"46,800",,労務,53,160,270,"8,268","24,960","42,120",53,160,270,0,0,0,1,1,0,0,0,1,420420004,,1,300,53,160,270,,,,,1,,,0,0,0,0,,"8,268",936,"24,960",936,
5,1,397,D ボード (壁),見切,見切･ｼﾞｮｲﾅｰ,ｼﾞｮｲﾅｰ ﾊｯﾄ型 塩ﾋﾞ,,22, 異種下地他　壁見切縁 , 塩ビ製ジョイナー　ハット型　（意１５０２図１６）（意質５２４） ,,,ｍ,M,13.4,370,370,"4,958",,労務,55,200,330,737,"2,680","4,422",55,200,330,0,0,0,1,1,0,0,0,1,419314003,,1,370,55,200,330,,,,,1,,,0,0,0,0,,737,99,"2,680",99,
5,1,398,D ボード (壁),見切,見切･ｼﾞｮｲﾅｰ,ｼﾞｮｲﾅｰ ﾊｯﾄ型 塩ﾋﾞ,,23, 階段室等　壁入隅見切縁 , 塩ビ製ジョイナー　ハット型　（意質５２４） ,,,ｍ,M,687,370,370,"254,190",,労務,55,200,330,"37,785","137,400","226,710",55,200,330,0,0,0,1,1,0,0,0,1,419314003,,1,370,55,200,330,,,,,1,,,0,0,0,0,,"37,785","5,084","137,400","5,084",
5,1,399,D ボード (壁),見切,見切･ｼﾞｮｲﾅｰ,ｼﾞｮｲﾅｰ ﾊｯﾄ型 塩ﾋﾞ,,24, 建具上下端部　壁見切縁 , 塩ビ製ジョイナー　ハット型　（意質５２４） ,,,ｍ,M,221.5,370,370,"81,955",,労務,55,200,330,"12,183","44,300","73,095",55,200,330,0,0,0,1,1,0,0,0,1,419314003,,1,370,55,200,330,,,,,1,,,0,0,0,0,,"12,183","1,639","44,300","1,639",
